,Unnamed: 0,month,position,artist,album,indicativerevenue,us,uk,de,fr,ca,au,genre
10905,10905,Mar 2018,6,Justin Timberlake,Man Of The Woods,3706.913,2,7,11,79,3,7,
10906,10906,Mar 2018,7,Camila Cabello,Camila,3487.032,8,5,60,122,5,17,
10907,10907,Mar 2018,8,Post Malone,Stoney,3355.6240000000007,6,14,91,-,5,6,
10908,10908,Mar 2018,9,Kendrick Lamar,Damn.,3127.461,8,14,52,200,10,17,
10909,10909,Mar 2018,10,Eminem,Revival,2944.126,19,8,20,74,6,7,
10910,10910,Mar 2018,11,Bruno Mars,24K Magic,2880.253,7,33,-,128,17,6,
10911,10911,Mar 2018,12,Taylor Swift,Reputation,2708.382,14,15,71,-,15,12,
10912,10912,Mar 2018,13,Pink,Beautiful Trauma,2683.987,37,9,34,38,16,9,
10913,10913,Mar 2018,14,Dua Lipa,Dua Lipa,2613.905,29,3,-,-,14,17,
10914,10914,Mar 2018,15,Khalid,American Teen,2560.639,12,44,-,-,13,23,
10915,10915,Mar 2018,16,Sam Smith,The Thrill Of It All,2448.979,20,6,-,108,20,13,
10916,10916,Mar 2018,17,Ed Sheeran,x,2437.709,44,10,54,59,26,4,
10917,10917,Mar 2018,18,Drake,More Life,2295.324,22,25,-,-,17,38,
10918,10918,Mar 2018,19,6ix9ine,Day69,2122.857,4,20,44,131,5,11,
10919,10919,Mar 2018,20,Original Cast,Hamilton: An American Musical,2109.792,16,60,-,-,75,-,
10920,10920,Mar 2018,21,Judas Priest,Firepower,2071.724,5,5,2,12,3,12,
10921,10921,Mar 2018,22,Lil Uzi Vert,Luv Is Rage 2,2035.983,11,-,-,-,22,-,
10922,10922,Mar 2018,23,Original Soundtrack,Fifty Shades Freed,1955.14,5,-,-,-,5,-,
10923,10923,Mar 2018,24,Chris Brown,Heartbreak On A Full Moon,1951.925,22,72,-,-,50,39,
10924,10924,Mar 2018,25,XXXTentacion,17,1919.435,20,63,-,-,26,-,
10925,10925,Mar 2018,26,Lil Skies,Life Of A Dark Rose,1912.67,16,-,-,-,24,-,
10926,10926,Mar 2018,27,G-Eazy,The Beautiful & Damned,1899.852,15,-,-,-,11,-,
10927,10927,Mar 2018,28,Original Soundtrack,Moana,1879.104,41,34,-,-,42,11,
10928,10928,Mar 2018,29,Demi Lovato,Tell Me You Love Me,1862.193,29,59,-,-,37,-,
10929,10929,Mar 2018,30,Eminem,Curtain Call - The Hits,1835.094,53,13,-,-,23,25,
10930,10930,Mar 2018,31,SZA,Ctrl,1825.42,17,-,-,-,48,-,
10931,10931,Mar 2018,32,Nipsey Hussle,Victory Lap,1822.348,4,85,-,-,22,-,
10932,10932,Mar 2018,33,Drake,Views,1779.193,31,52,-,-,30,-,
10933,10933,Mar 2018,34,NF,Perception,1723.846,18,-,-,-,18,-,
10934,10934,Mar 2018,35,Kane Brown,Kane Brown,1707.8870000000004,21,-,-,-,59,-,
10935,10935,Mar 2018,36,Tory Lanez,Memories Don't Die,1695.967,3,8,53,-,1,-,
10936,10936,Mar 2018,37,Original Soundtrack,Fifty Shades Freed - The Final Chapter,1639.0020000000004,-,-,3,8,-,4,
10937,10937,Mar 2018,38,"21 Savage, Offset & Metro Boomin",Without Warning,1620.0,21,-,-,-,21,-,
10938,10938,Mar 2018,39,The Weeknd,Starboy,1601.306,37,74,-,-,21,-,
10939,10939,Mar 2018,40,Chris Stapleton,Traveller,1567.925,26,-,-,-,55,-,
10940,10940,Mar 2018,41,Maroon 5,Red Pill Blues,1533.724,32,-,-,-,26,-,
10941,10941,Mar 2018,42,Jimi Hendrix,Both Sides Of The Sky,1514.245,8,8,7,10,13,20,
10942,10942,Mar 2018,43,Logic,Bobby Tarantino II,1461.735,1,13,39,-,1,10,
10943,10943,Mar 2018,44,Drake,Take Care,1453.789,48,71,-,-,69,-,
10944,10944,Mar 2018,45,Luke Bryan,What Makes You Country,1444.161,30,-,-,-,46,38,
10945,10945,Mar 2018,46,Thomas Rhett,Life Changes,1443.304,36,-,-,-,38,-,
10946,10946,Mar 2018,47,Peter Maffay,MTV Unplugged,1440.418,-,-,3,-,-,-,
10947,10947,Mar 2018,48,Kodak Black,Project Baby Two,1431.766,21,-,-,-,35,-,
10948,10948,Mar 2018,49,Moneybagg Yo,2 Heartless,1388.915,16,-,-,-,-,-,
10949,10949,Mar 2018,50,Chris Stapleton,From A Room: Volume 1,1357.817,33,-,-,-,66,-,
10950,10950,Apr 2018,1,Ed Sheeran,(Divide),4909.888,8,3,8,9,4,1,
10951,10951,Apr 2018,2,Original Soundtrack,The Greatest Showman,4517.167,4,1,25,85,7,2,
10952,10952,Apr 2018,3,XXXTentacion,Question Mark,4193.94,1,7,34,-,1,3,
10953,10953,Apr 2018,4,Imagine Dragons,Evolve,3493.144,9,45,22,29,9,14,
10954,10954,Apr 2018,5,Migos,Culture II,3238.088,5,36,62,-,6,24,
10955,10955,Apr 2018,6,The Weeknd,My Dear Melancholy,3234.148,1,3,7,44,1,3,
10956,10956,Apr 2018,7,Kendrick Lamar,Black Panther - The Soundtrack Album,3128.512,3,-,60,-,3,7,
10957,10957,Apr 2018,8,Post Malone,Stoney,3107.126,7,17,72,-,7,10,
10958,10958,Apr 2018,9,Logic,Bobby Tarantino II,2741.436,4,43,-,-,6,17,
10959,10959,Apr 2018,10,Camila Cabello,Camila,2731.958,10,20,-,172,8,22,
10960,10960,Apr 2018,11,Taylor Swift,Reputation,2653.524000000001,16,19,55,-,15,13,
10961,10961,Apr 2018,12,Kendrick Lamar,Damn.,2546.9970000000008,13,37,73,166,14,25,
10962,10962,Apr 2018,13,Bruno Mars,24K Magic,2411.527,12,52,-,181,43,4,
10963,10963,Apr 2018,14,Dua Lipa,Dua Lipa,2389.61,29,6,-,-,14,8,
10964,10964,Apr 2018,15,Khalid,American Teen,2324.726,15,77,-,-,16,26,
10965,10965,Apr 2018,16,30 Seconds To Mars,America,2290.732,2,4,1,10,3,10,
10966,10966,Apr 2018,17,Justin Timberlake,Man Of The Woods,2265.256,22,41,38,192,11,44,
10967,10967,Apr 2018,18,Pink,Beautiful Trauma,2261.768,63,11,40,37,23,14,
10968,10968,Apr 2018,19,Jack White,Boarding House Reach,2245.701,1,5,17,11,1,11,
10969,10969,Apr 2018,20,Original Cast,Hamilton: An American Musical,2151.364,14,61,-,-,85,-,
10970,10970,Apr 2018,21,Eminem,Revival,2048.935,55,22,42,74,13,21,
10971,10971,Apr 2018,22,Drake,More Life,2040.456,24,26,-,-,25,-,
10972,10972,Apr 2018,23,George Ezra,Staying At Tamara's,2017.985,68,1,10,20,22,7,
10973,10973,Apr 2018,24,Ed Sheeran,x,2010.936,57,12,67,-,41,4,
10974,10974,Apr 2018,25,Sam Smith,The Thrill Of It All,1984.653,39,9,-,-,43,28,
10975,10975,Apr 2018,26,Cardi B,Invasion Of Privacy,1922.387,1,5,39,113,1,5,
10976,10976,Apr 2018,27,XXXTentacion,17,1873.775,21,62,-,-,32,-,
10977,10977,Apr 2018,28,Rich The Kid,The World Is Yours,1862.07,2,25,38,-,3,-,
10978,10978,Apr 2018,29,Lil Yachty,Lil Boat 2,1824.245,11,-,-,-,21,-,
10979,10979,Apr 2018,30,Lil Uzi Vert,Luv Is Rage 2,1815.43,16,-,-,-,40,-,
10980,10980,Apr 2018,31,Frei.Wild,Rivalen und Rebellen,1783.0839999999996,-,-,1,-,-,-,
10981,10981,Apr 2018,32,Kane Brown,Kane Brown,1759.953,19,-,-,-,42,-,
10982,10982,Apr 2018,33,Lil Skies,Life Of A Dark Rose,1746.864,18,-,-,-,37,-,
10983,10983,Apr 2018,34,Chris Brown,Heartbreak On A Full Moon,1729.985,26,72,-,-,66,43,
10984,10984,Apr 2018,35,Original Soundtrack,Moana,1717.2910000000004,44,30,-,-,59,19,
10985,10985,Apr 2018,36,Demi Lovato,Tell Me You Love Me,1715.12,27,75,-,-,37,-,
10986,10986,Apr 2018,37,6ix9ine,Day69,1671.817,20,-,-,-,24,-,
10987,10987,Apr 2018,38,Drake,Views,1654.167,35,58,-,-,32,-,
10988,10988,Apr 2018,39,Eminem,Curtain Call - The Hits,1600.719,55,13,100,-,22,29,
10989,10989,Apr 2018,40,The Weeknd,Starboy,1583.95,28,65,-,-,24,40,
10990,10990,Apr 2018,41,Kylie Minogue,Golden,1565.831,64,1,3,8,33,1,
10991,10991,Apr 2018,42,SZA,Ctrl,1546.749,25,-,-,-,88,-,
10992,10992,Apr 2018,43,MercyMe,I Can Only Imagine: The Very Best Of MercyMe,1481.539,23,-,-,-,-,-,
10993,10993,Apr 2018,44,Kacey Musgraves,Golden Hour,1475.082,4,6,-,-,11,25,
10994,10994,Apr 2018,45,Tory Lanez,Memories Don't Die,1469.079,26,66,-,-,12,-,
10995,10995,Apr 2018,46,G-Eazy,The Beautiful & Damned,1444.751,31,-,-,-,19,-,
10996,10996,Apr 2018,47,Chris Stapleton,Traveller,1438.418,28,-,-,-,58,-,
10997,10997,Apr 2018,48,"21 Savage, Offset & Metro Boomin",Without Warning,1432.15,30,-,-,-,30,-,
10998,10998,Apr 2018,49,Elton John,Diamonds,1393.106,37,45,-,-,57,37,
10999,10999,Apr 2018,50,Drake,Take Care,1370.448,52,73,-,-,68,-,
11000,11000,May 2018,1,Post Malone,Beerbongs & Bentleys,4829.309,1,1,4,114,1,1,
11001,11001,May 2018,2,Original Soundtrack,The Greatest Showman,4491.564,4,1,25,138,7,2,
11002,11002,May 2018,3,Ed Sheeran,(Divide),4151.847,14,6,13,19,5,2,
11003,11003,May 2018,4,J Cole,KOD,3983.271,1,2,16,139,1,1,
11004,11004,May 2018,5,Cardi B,Invasion Of Privacy,3959.394,2,9,85,-,1,5,
11005,11005,May 2018,6,Imagine Dragons,Evolve,3129.57,16,58,28,35,11,12,
11006,11006,May 2018,7,The Weeknd,My Dear Melancholy,2996.948,6,16,75,76,3,7,
11007,11007,May 2018,8,Post Malone,Stoney,2902.879000000001,9,19,-,-,7,13,
11008,11008,May 2018,9,XXXTentacion,Question Mark,2898.018,6,36,-,-,6,19,
11009,11009,May 2018,10,Migos,Culture II,2688.772,7,65,-,-,8,-,
11010,11010,May 2018,11,Jason Aldean,Rearview Town,2630.228,1,-,-,-,2,10,
11011,11011,May 2018,12,Kendrick Lamar,Black Panther - The Soundtrack Album,2616.409,9,-,95,-,7,17,
11012,11012,May 2018,13,Pink,Beautiful Trauma,2480.151,2,23,52,41,2,13,
11013,11013,May 2018,14,Sting & Shaggy,44/876,2468.342,40,9,1,2,19,38,
11014,11014,May 2018,15,Kendrick Lamar,Damn.,2422.819,12,42,89,-,14,22,
11015,11015,May 2018,16,Taylor Swift,Reputation,2376.896,18,29,-,-,19,18,
11016,11016,May 2018,17,A Perfect Circle,Eat The Elephant,2309.313,3,12,2,18,3,2,
11017,11017,May 2018,18,Khalid,American Teen,2209.238,19,76,-,-,18,33,
11018,11018,May 2018,19,Dua Lipa,Dua Lipa,2183.067,41,8,-,-,21,22,
11019,11019,May 2018,20,Camila Cabello,Camila,2145.095,19,45,-,-,15,-,
11020,11020,May 2018,21,Ed Sheeran,x,2074.445,67,14,90,38,47,8,
11021,11021,May 2018,22,Rich The Kid,The World Is Yours,2005.033,11,-,-,-,12,-,
11022,11022,May 2018,23,Drake,More Life,2004.263,28,32,-,-,25,-,
11023,11023,May 2018,24,Bruno Mars,24K Magic,1946.139,29,71,-,-,53,16,
11024,11024,May 2018,25,Original Cast,Hamilton: An American Musical,1907.205,18,71,-,-,-,-,
11025,11025,May 2018,26,Bazzi,Cosmic,1904.802,14,-,-,-,13,41,
11026,11026,May 2018,27,Kane Brown,Kane Brown,1803.643,19,-,-,-,42,-,
11027,11027,May 2018,28,Helene Fischer,Helene Fischer,1761.335,-,-,1,-,-,-,
11028,11028,May 2018,29,Arctic Monkeys,Tranquility Base Hotel + Casino,1733.125,8,1,4,1,4,1,
11029,11029,May 2018,30,Anne-Marie,Speak Your Mind,1725.489,31,3,24,-,16,18,
11030,11030,May 2018,31,Drake,Views,1716.467,35,66,-,-,33,-,
11031,11031,May 2018,32,Keith Urban,Graffiti U,1699.707,2,-,-,-,1,2,
11032,11032,May 2018,33,Logic,Bobby Tarantino II,1653.126,20,-,-,-,20,-,
11033,11033,May 2018,34,Lil Uzi Vert,Luv Is Rage 2,1642.9129999999998,25,-,-,-,44,-,
11034,11034,May 2018,35,Eminem,Curtain Call - The Hits,1630.594,64,20,-,-,22,33,
11035,11035,May 2018,36,Lil Skies,Life Of A Dark Rose,1577.533,27,-,-,-,45,-,
11036,11036,May 2018,37,Janelle Monae,Dirty Computer,1561.965,6,8,-,64,8,12,
11037,11037,May 2018,38,Original Soundtrack,Moana,1548.4720000000002,59,37,-,-,75,21,
11038,11038,May 2018,39,Famous Dex,Dex Meets Dexter,1547.937,21,-,-,-,35,-,
11039,11039,May 2018,40,Luke Combs,This One's For You,1547.007,16,-,-,-,49,-,
11040,11040,May 2018,41,Bob Marley,"Legend, The Best Of Bob Marley",1532.504,71,16,-,92,62,-,
11041,11041,May 2018,42,Sam Smith,The Thrill Of It All,1522.412,55,29,-,-,64,16,
11042,11042,May 2018,43,XXXTentacion,17,1491.769,34,100,-,-,41,-,
11043,11043,May 2018,44,Breaking Benjamin,Ember,1486.02,3,-,58,-,4,9,
11044,11044,May 2018,45,SZA,Ctrl,1476.756,31,-,-,-,90,-,
11045,11045,May 2018,46,6ix9ine,Day69,1462.809,34,-,-,-,27,-,
11046,11046,May 2018,47,Thomas Rhett,Life Changes,1446.292,30,-,-,-,36,-,
11047,11047,May 2018,48,The Weeknd,Starboy,1443.517,42,93,-,-,29,-,
11048,11048,May 2018,49,YoungBoy Never Broke Again,Until Death Call My Name,1427.979,7,-,-,-,38,-,
11049,11049,May 2018,50,Drake,Take Care,1416.067,52,83,-,-,68,-,
11050,11050,Jun 2018,1,Post Malone,Beerbongs & Bentleys,4841.082,1,3,17,-,1,1,
11051,11051,Jun 2018,2,Original Soundtrack,The Greatest Showman,4198.512,5,1,34,117,21,2,
11052,11052,Jun 2018,3,Shawn Mendes,Shawn Mendes,4157.206,1,3,3,10,1,1,
11053,11053,Jun 2018,4,Ed Sheeran,(Divide),3763.988,16,5,19,20,7,4,
11054,11054,Jun 2018,5,Cardi B,Invasion Of Privacy,3364.804,5,15,-,-,5,11,
11055,11055,Jun 2018,6,BTS,Love Yourself - Tear,3170.137,1,8,74,62,2,6,
11056,11056,Jun 2018,7,Imagine Dragons,Evolve,2899.937,17,63,62,32,11,10,
11057,11057,Jun 2018,8,J Cole,KOD,2656.43,6,29,-,-,10,16,
11058,11058,Jun 2018,9,XXXTentacion,Question Mark,2645.24,3,9,13,68,1,26,
11059,11059,Jun 2018,10,Five Finger Death Punch,And Justice For None,2606.322,4,7,12,31,4,4,
11060,11060,Jun 2018,11,Post Malone,Stoney,2604.39,11,32,-,-,10,14,
11061,11061,Jun 2018,12,Juice WRLD,Goodbye & Good Riddance,2566.414,6,80,-,-,8,-,
11062,11062,Jun 2018,13,Kanye West,Ye,2545.261,1,2,25,51,1,1,
11063,11063,Jun 2018,14,Lil Baby,Harder Than Ever,2457.891,3,-,-,-,9,-,
11064,11064,Jun 2018,15,Taylor Swift,Reputation,2398.427,14,17,-,-,32,15,
11065,11065,Jun 2018,16,ASAP Rocky,Testing,2377.116,4,11,22,93,3,5,
11066,11066,Jun 2018,17,Ghost,Prequelle,2267.8720000000008,3,10,2,3,6,7,
11067,11067,Jun 2018,18,Charlie Puth,Voicenotes,2262.544,4,14,98,19,5,7,
11068,11068,Jun 2018,19,Kendrick Lamar,Black Panther - The Soundtrack Album,2202.465,9,-,-,-,10,19,
11069,11069,Jun 2018,20,Migos,Culture II,2063.499,12,88,-,-,15,-,
11070,11070,Jun 2018,21,Pusha T,Daytona,2054.752,3,13,86,-,5,11,
11071,11071,Jun 2018,22,Pink,Beautiful Trauma,2030.427,2,45,89,44,1,13,
11072,11072,Jun 2018,23,Luke Combs,This One's For You,1976.356,4,-,-,-,10,8,
11073,11073,Jun 2018,24,Jason Aldean,Rearview Town,1941.9,10,-,-,-,15,-,
11074,11074,Jun 2018,25,Khalid,American Teen,1941.741,22,82,-,-,25,31,
11075,11075,Jun 2018,26,Dua Lipa,Dua Lipa,1881.657,47,12,-,-,31,43,
11076,11076,Jun 2018,27,Camila Cabello,Camila,1862.636,31,45,-,-,18,-,
11077,11077,Jun 2018,28,Kendrick Lamar,Damn.,1824.8,22,77,-,-,30,37,
11078,11078,Jun 2018,29,Ed Sheeran,x,1791.58,78,14,96,44,60,10,
11079,11079,Jun 2018,30,Playboi Carti,Die Lit,1788.691,3,-,-,-,9,49,
11080,11080,Jun 2018,31,NAV,Reckless,1782.396,8,24,-,-,5,-,
11081,11081,Jun 2018,32,The Weeknd,My Dear Melancholy,1748.486,24,51,-,172,20,28,
11082,11082,Jun 2018,33,Arctic Monkeys,Tranquility Base Hotel + Casino,1715.724,8,4,47,13,4,1,
11083,11083,Jun 2018,34,Maroon 5,Red Pill Blues,1700.76,11,-,-,-,8,-,
11084,11084,Jun 2018,35,"Rae Sremmurd, Swae Lee & Slim Jxmmi",SR3MM,1690.839,11,-,-,-,11,-,
11085,11085,Jun 2018,36,Snow Patrol,Wildness,1687.319,49,2,9,48,52,12,
11086,11086,Jun 2018,37,Kane Brown,Kane Brown,1686.4229999999998,21,-,-,-,41,-,
11087,11087,Jun 2018,38,Original Cast,Hamilton: An American Musical,1664.226,27,84,-,-,-,-,
11088,11088,Jun 2018,39,Drake,More Life,1662.99,37,44,-,-,37,-,
11089,11089,Jun 2018,40,Anne-Marie,Speak Your Mind,1562.456,64,10,-,-,29,-,
11090,11090,Jun 2018,41,Andreas Gabalier,Vergiss mein nicht,1550.273,-,-,1,-,-,-,
11091,11091,Jun 2018,42,Gzuz,Wolke 7,1534.1370000000004,-,-,1,-,-,-,
11092,11092,Jun 2018,43,Rich The Kid,The World Is Yours,1526.172,25,-,-,-,27,-,
11093,11093,Jun 2018,44,Queen,Greatest Hits,1513.604,50,40,-,-,55,32,
11094,11094,Jun 2018,45,Bruno Mars,24K Magic,1496.552,40,89,-,-,58,34,
11095,11095,Jun 2018,46,Bob Marley,"Legend, The Best Of Bob Marley",1460.97,77,16,-,80,67,-,
11096,11096,Jun 2018,47,Bazzi,Cosmic,1449.326,29,-,-,-,33,-,
11097,11097,Jun 2018,48,Original Soundtrack,"13 Reasons Why, Season 2",1439.391,26,-,-,-,-,-,
11098,11098,Jun 2018,49,Drake,Views,1433.948,41,73,-,-,43,-,
11099,11099,Jun 2018,50,Eminem,Curtain Call - The Hits,1419.723,72,23,-,-,33,30,
11100,11100,Jul 2018,1,XXXTentacion,Question Mark,4863.817,2,4,14,66,1,2,
11101,11101,Jul 2018,2,Drake,Scorpion,4669.622,1,1,8,19,1,1,
11102,11102,Jul 2018,3,Post Malone,Beerbongs & Bentleys,4641.117,2,6,29,-,2,3,
11103,11103,Jul 2018,4,Original Soundtrack,The Greatest Showman,4043.03,7,1,38,156,22,2,
11104,11104,Jul 2018,5,Ed Sheeran,(Divide),3863.398,17,5,11,16,7,3,
11105,11105,Jul 2018,6,Panic! At the Disco,Pray For The Wicked,3629.028,1,2,8,192,1,1,
11106,11106,Jul 2018,7,The Carters,EVERYTHING IS LOVE,3359.943,2,-,34,68,4,6,
11107,11107,Jul 2018,8,Shawn Mendes,Shawn Mendes,3300.812,19,14,21,109,5,7,
11108,11108,Jul 2018,9,Cardi B,Invasion Of Privacy,3271.536,5,27,-,-,4,15,
11109,11109,Jul 2018,10,5 Seconds of Summer,Youngblood,3258.835,1,15,26,116,3,1,
11110,11110,Jul 2018,11,Guns n' Roses,Appetite For Destruction,3072.108,10,6,2,7,7,7,
11111,11111,Jul 2018,12,Imagine Dragons,Evolve,3045.745,15,61,56,23,9,22,
11112,11112,Jul 2018,13,Juice WRLD,Goodbye & Good Riddance,3002.405,6,37,-,-,6,-,
11113,11113,Jul 2018,14,XXXTentacion,17,2987.528,5,11,-,-,6,-,
11114,11114,Jul 2018,15,Florence + The Machine,High As Hope,2930.733,2,2,5,19,2,2,
11115,11115,Jul 2018,16,Gorillaz,The Now Now,2596.72,4,5,10,4,4,4,
11116,11116,Jul 2018,17,Kanye West,Ye,2551.085,11,26,-,-,10,10,
11117,11117,Jul 2018,18,Post Malone,Stoney,2507.3920000000007,16,34,-,-,10,16,
11118,11118,Jul 2018,19,Maroon 5,Red Pill Blues,2271.288,9,-,-,107,7,46,
11119,11119,Jul 2018,20,Luke Combs,This One's For You,2251.554,10,-,-,-,18,23,
11120,11120,Jul 2018,21,Lil Baby,Harder Than Ever,2250.658,8,-,-,-,24,-,
11121,11121,Jul 2018,22,Taylor Swift,Reputation,2245.918,14,19,-,-,31,17,
11122,11122,Jul 2018,23,Ed Sheeran,x,2014.635,88,17,31,45,63,13,
11123,11123,Jul 2018,24,John Coltrane,Both Directions At Once: The Lost Album,1995.48,21,15,3,5,37,-,
11124,11124,Jul 2018,25,Migos,Culture II,1992.048,19,90,-,-,17,-,
11125,11125,Jul 2018,26,J Cole,KOD,1924.617,22,94,-,-,39,43,
11126,11126,Jul 2018,27,Jason Aldean,Rearview Town,1871.616,10,-,-,-,22,-,
11127,11127,Jul 2018,28,Khalid,American Teen,1825.512,28,88,-,-,24,33,
11128,11128,Jul 2018,29,BTS,Love Yourself - Tear,1789.859,27,68,-,-,19,-,
11129,11129,Jul 2018,30,Bebe Rexha,Expectations,1770.77,13,33,55,-,14,19,
11130,11130,Jul 2018,31,Camila Cabello,Camila,1764.721,35,50,-,-,20,-,
11131,11131,Jul 2018,32,Dan & Shay,Dan + Shay,1741.739,6,-,-,-,8,15,
11132,11132,Jul 2018,33,Kids See Ghosts,Kids See Ghosts,1721.053,14,44,-,-,14,13,
11133,11133,Jul 2018,34,Original Cast,Hamilton: An American Musical,1673.859,27,82,-,-,-,-,
11134,11134,Jul 2018,35,Bob Marley,"Legend, The Best Of Bob Marley",1668.754,48,19,-,91,52,-,
11135,11135,Jul 2018,36,Capital Bra,Berlin lebt,1655.208,-,-,1,-,-,-,
11136,11136,Jul 2018,37,Eloy de Jong,Kopf aus - Herz an,1643.6129999999996,-,-,1,-,-,-,
11137,11137,Jul 2018,38,Eminem,Curtain Call - The Hits,1642.612,66,21,90,-,27,18,
11138,11138,Jul 2018,39,Dua Lipa,Dua Lipa,1635.305,63,26,-,-,44,-,
11139,11139,Jul 2018,40,Kendrick Lamar,Damn.,1634.486,30,-,-,-,38,19,
11140,11140,Jul 2018,41,Bruno Mars,24K Magic,1596.486,49,59,-,136,76,42,
11141,11141,Jul 2018,42,Drake,More Life,1594.556,47,54,-,-,47,-,
11142,11142,Jul 2018,43,Kane Brown,Kane Brown,1575.81,29,-,-,-,52,-,
11143,11143,Jul 2018,44,Kendrick Lamar,Black Panther - The Soundtrack Album,1567.602,39,-,-,-,29,26,
11144,11144,Jul 2018,45,Jay Rock,Redemption,1561.8270000000002,13,-,-,-,20,37,
11145,11145,Jul 2018,46,Queen,Greatest Hits,1535.839,45,29,-,-,-,35,
11146,11146,Jul 2018,47,Drake,Views,1516.1229999999996,45,77,-,-,43,-,
11147,11147,Jul 2018,48,Anne-Marie,Speak Your Mind,1492.1370000000004,95,9,52,-,41,-,
11148,11148,Jul 2018,49,Helene Fischer,Helene Fischer,1470.896,-,-,4,-,-,-,
11149,11149,Jul 2018,50,Bullet For My Valentine,Gravity,1452.823,17,13,7,39,18,10,
11150,11150,Aug 2018,1,Drake,Scorpion,5889.138000000001,1,3,13,6,1,1,
11151,11151,Aug 2018,2,Abba,Mamma Mia!: Here We Go Again,5780.585999999998,3,1,2,17,4,1,
11152,11152,Aug 2018,3,Post Malone,Beerbongs & Bentleys,4653.611,2,6,34,50,2,6,
11153,11153,Aug 2018,4,XXXTentacion,Question Mark,4389.05,4,10,22,11,3,9,
11154,11154,Aug 2018,5,Ed Sheeran,(Divide),4195.86,14,7,8,16,6,5,
11155,11155,Aug 2018,6,Original Soundtrack,The Greatest Showman,3931.5290000000014,7,2,38,187,24,2,
11156,11156,Aug 2018,7,Travi$ Scott,Astroworld,3395.394,1,3,4,2,1,1,
11157,11157,Aug 2018,8,Cardi B,Invasion Of Privacy,3308.212,5,32,-,64,5,22,
11158,11158,Aug 2018,9,Juice WRLD,Goodbye & Good Riddance,3302.449,4,25,-,152,5,-,
11159,11159,Aug 2018,10,Imagine Dragons,Evolve,3116.281,13,54,56,23,9,29,
11160,11160,Aug 2018,11,Shawn Mendes,Shawn Mendes,2716.644,24,16,30,84,8,8,
11161,11161,Aug 2018,12,Post Malone,Stoney,2580.971,15,34,-,187,10,20,
11162,11162,Aug 2018,13,Taylor Swift,Reputation,2517.748,9,45,-,-,12,23,
11163,11163,Aug 2018,14,Panic! At the Disco,Pray For The Wicked,2514.636,13,15,81,-,26,12,
11164,11164,Aug 2018,15,Abba,Gold - Greatest Hits,2496.9,25,6,21,89,15,32,
11165,11165,Aug 2018,16,XXXTentacion,17,2457.28,18,24,-,63,12,-,
11166,11166,Aug 2018,17,Luke Combs,This One's For You,2388.209,10,-,-,-,15,23,
11167,11167,Aug 2018,18,Maroon 5,Red Pill Blues,2384.898,9,-,-,45,7,46,
11168,11168,Aug 2018,19,Abba,Mamma Mia!,2316.051,21,5,35,76,29,32,
11169,11169,Aug 2018,20,Wiz Khalifa,Rolling Papers 2,2226.698,2,-,-,133,4,-,
11170,11170,Aug 2018,21,5 Seconds of Summer,Youngblood,2192.821,26,52,-,182,13,15,
11171,11171,Aug 2018,22,Lil Baby,Harder Than Ever,2180.313,8,-,-,-,30,-,
11172,11172,Aug 2018,23,Kanye West,Ye,2055.5460000000007,22,43,-,-,12,16,
11173,11173,Aug 2018,24,Ed Sheeran,x,2012.445,81,18,31,46,57,15,
11174,11174,Aug 2018,25,The Carters,EVERYTHING IS LOVE,2009.658,12,-,-,122,22,26,
11175,11175,Aug 2018,26,Migos,Culture II,1971.216,19,96,-,103,16,-,
11176,11176,Aug 2018,27,Anne-Marie,Speak Your Mind,1884.604,74,11,50,66,31,-,
11177,11177,Aug 2018,28,Guns n' Roses,Appetite For Destruction,1882.502,62,26,15,41,32,16,
11178,11178,Aug 2018,29,Khalid,American Teen,1876.02,28,90,-,-,17,25,
11179,11179,Aug 2018,30,Original Cast,Hamilton: An American Musical,1813.628,22,82,-,-,-,-,
11180,11180,Aug 2018,31,Queen,Greatest Hits,1809.99,38,24,-,-,-,27,
11181,11181,Aug 2018,32,Jason Aldean,Rearview Town,1747.994,21,-,-,-,38,-,
11182,11182,Aug 2018,33,Billie Eilish,Don't Smile At Me,1734.021,38,55,-,-,18,-,
11183,11183,Aug 2018,34,Kendrick Lamar,Damn.,1727.7620000000004,30,97,-,162,38,19,
11184,11184,Aug 2018,35,Eminem,Curtain Call - The Hits,1683.5410000000004,63,21,-,-,23,22,
11185,11185,Aug 2018,36,Bob Marley,"Legend, The Best Of Bob Marley",1668.007,54,16,-,114,48,-,
11186,11186,Aug 2018,37,Camila Cabello,Camila,1664.523,35,73,-,113,20,-,
11187,11187,Aug 2018,38,Kenny Chesney,Songs For The Saints,1627.721,2,-,-,-,8,-,
11188,11188,Aug 2018,39,Dan & Shay,Dan + Shay,1610.6470000000004,23,-,-,-,16,-,
11189,11189,Aug 2018,40,Nicki Minaj,Queen,1571.463,2,5,18,7,2,4,
11190,11190,Aug 2018,41,J Cole,KOD,1530.204,25,-,-,-,50,-,
11191,11191,Aug 2018,42,Dua Lipa,Dua Lipa,1509.005,75,27,-,125,43,-,
11192,11192,Aug 2018,43,Bebe Rexha,Expectations,1491.279,32,-,-,-,19,-,
11193,11193,Aug 2018,44,Kane Brown,Kane Brown,1487.466,31,-,-,-,58,-,
